date,equity,cash,mtm,positions
2021-05-12 00:00:00+05:30,1313918.1292290585,530661.0776848691,783257.0515441895,10
2021-05-14 00:00:00+05:30,1318079.5460616925,518093.0644790509,799986.4815826416,10
2021-05-17 00:00:00+05:30,1330365.934916673,518093.0644790509,812272.8704376221,10
2021-05-18 00:00:00+05:30,1333377.9778396466,518093.0644790509,815284.9133605957,10
2021-05-19 00:00:00+05:30,1336952.838516795,536985.4983373517,799967.3401794434,10
2021-05-20 00:00:00+05:30,1345963.9710546369,536985.4983373517,808978.4727172852,10
2021-05-21 00:00:00+05:30,1357307.712143504,536985.4983373517,820322.2138061523,10
2021-05-24 00:00:00+05:30,1374454.7574468488,536985.4983373517,837469.2591094971,10
2021-05-25 00:00:00+05:30,1357844.9963740828,559348.8759364607,798496.1204376221,10
2021-05-26 00:00:00+05:30,1396972.6711635115,559348.8759364607,837623.7952270508,10
2021-05-27 00:00:00+05:30,1390209.9229722754,590212.6537385718,799997.2692337036,10
2021-05-28 00:00:00+05:30,1403956.1815400855,590212.6537385718,813743.5278015137,10
2021-05-31 00:00:00+05:30,1416920.876822068,590212.6537385718,826708.2230834961,10
2021-06-01 00:00:00+05:30,1405207.1662908338,607037.1425100111,798170.0237808228,10
2021-06-02 00:00:00+05:30,1405330.7535444044,607037.1425100111,798293.6110343933,10
2021-06-03 00:00:00+05:30,1418903.1893811964,607037.1425100111,811866.0468711853,10
2021-06-04 00:00:00+05:30,1424047.2761007093,607037.1425100111,817010.1335906982,10
2021-06-07 00:00:00+05:30,1457434.9991613172,607037.1425100111,850397.8566513062,10
2021-06-08 00:00:00+05:30,1445556.0956578993,607037.1425100111,838518.9531478882,10
2021-06-09 00:00:00+05:30,1429437.5820946929,684994.1137566802,744443.4683380127,10
2021-06-10 00:00:00+05:30,1442451.4174294707,684994.1137566802,757457.3036727905,10
2021-06-11 00:00:00+05:30,1434680.2348979278,636229.0097316069,798451.2251663208,10
2021-06-14 00:00:00+05:30,1440725.7949832245,636229.0097316069,804496.7852516174,10
2021-06-15 00:00:00+05:30,1445241.3419726654,636229.0097316069,809012.3322410583,10
2021-06-16 00:00:00+05:30,1439950.2038768097,636229.0097316069,803721.1941452026,10
2021-06-17 00:00:00+05:30,1434601.7914907318,634611.2513982635,799990.5400924683,10
2021-06-18 00:00:00+05:30,1422250.186531073,713805.350769049,708444.8357620239,9
2021-06-21 00:00:00+05:30,1423774.3150274963,625803.096369049,797971.2186584473,10
2021-06-22 00:00:00+05:30,1423356.64350968,623676.8138740599,799679.8296356201,10
2021-06-23 00:00:00+05:30,1420577.8815292623,621800.183500698,798777.6980285645,10
2021-06-24 00:00:00+05:30,1412947.545734237,661620.5939901574,751326.9517440796,10
2021-06-25 00:00:00+05:30,1412521.7521808434,613181.4151599694,799340.337020874,10
2021-06-28 00:00:00+05:30,1410549.685011654,613181.4151599694,797368.2698516846,10
2021-06-29 00:00:00+05:30,1403269.3824899376,603274.552457589,799994.8300323486,10
2021-06-30 00:00:00+05:30,1403191.8509979271,603763.9767837548,799427.8742141724,10
2021-07-01 00:00:00+05:30,1403569.4785470786,604129.6338510338,799439.8446960449,10
2021-07-02 00:00:00+05:30,1404986.674723825,605047.7165786835,799938.9581451416,10
2021-07-05 00:00:00+05:30,1402164.8686782927,605047.7165786835,797117.1520996094,10
2021-07-06 00:00:00+05:30,1403294.6844429001,605621.9013618453,797672.7830810547,10
2021-07-07 00:00:00+05:30,1403883.329494914,605189.0158352462,798694.313659668,10
2021-07-08 00:00:00+05:30,1397904.9714306076,598168.4573314864,799736.5140991211,10
2021-07-09 00:00:00+05:30,1392715.2683327163,694293.0073158706,698422.2610168457,10
2021-07-12 00:00:00+05:30,1405913.3647682632,694293.0073158706,711620.3574523926,10
2021-07-13 00:00:00+05:30,1402639.5582649673,694293.0073158706,708346.5509490967,10
2021-07-14 00:00:00+05:30,1413042.525153395,694293.0073158706,718749.5178375244,10
2021-07-15 00:00:00+05:30,1424744.6389076675,694293.0073158706,730451.6315917969,10
2021-07-16 00:00:00+05:30,1438663.614293538,653941.9278616532,784721.6864318848,10
2021-07-19 00:00:00+05:30,1446549.8396083938,646583.0121852981,799966.8274230957,10
2021-07-20 00:00:00+05:30,1445535.155889479,687556.5814876235,757978.5744018555,10
2021-07-22 00:00:00+05:30,1449735.0406347213,650035.5266118941,799699.5140228271,10
2021-07-23 00:00:00+05:30,1451366.4143377242,650035.5266118941,801330.8877258301,10
2021-07-26 00:00:00+05:30,1448386.6312428024,651351.9638538864,797034.667388916,10
2021-07-27 00:00:00+05:30,1459420.9361608871,686052.2860144028,773368.6501464844,10
2021-07-28 00:00:00+05:30,1451649.7112470567,689579.5108686386,762070.200378418,10
2021-07-29 00:00:00+05:30,1452279.485960057,676440.3281841782,775839.1577758789,10
2021-07-30 00:00:00+05:30,1453478.9383144882,676440.3281841782,777038.6101303101,10
2021-08-02 00:00:00+05:30,1462031.2071130113,662929.1478402452,799102.0592727661,10
2021-08-03 00:00:00+05:30,1464256.9616008042,697739.1980967759,766517.7635040283,10
2021-08-04 00:00:00+05:30,1454858.245989647,686944.0843075181,767914.1616821289,10
2021-08-05 00:00:00+05:30,1448746.6068942063,693067.6606661789,755678.9462280273,10
2021-08-06 00:00:00+05:30,1440764.8920868943,749263.8503388474,691501.0417480469,10
2021-08-09 00:00:00+05:30,1451355.069985332,653349.710091533,798005.3598937988,9
2021-08-10 00:00:00+05:30,1459627.381753325,671737.1980985398,787890.1836547852,10
2021-08-11 00:00:00+05:30,1466422.9632657762,671737.1980985398,794685.7651672363,10
2021-08-12 00:00:00+05:30,1461216.8102483933,687416.0893011277,773800.7209472656,9
2021-08-13 00:00:00+05:30,1457282.8431009324,657995.3920511277,799287.4510498047,10
2021-08-16 00:00:00+05:30,1462922.7064120867,724445.4081637956,738477.298248291,9
2021-08-17 00:00:00+05:30,1474248.167648903,956885.0868993913,517363.0807495117,8
2021-08-18 00:00:00+05:30,1478484.4018179947,679054.5475089127,799429.854309082,9
2021-08-20 00:00:00+05:30,1478404.0100943618,679054.5475089127,799349.4625854492,9
2021-08-23 00:00:00+05:30,1479496.904636589,692281.8453714524,787215.0592651367,9
2021-08-24 00:00:00+05:30,1496725.2277567063,692281.8453714524,804443.3823852539,9
2021-08-25 00:00:00+05:30,1493859.105133812,721464.7796943588,772394.3254394531,9
2021-08-26 00:00:00+05:30,1494246.6561092027,733461.8199275619,760784.8361816406,10
2021-08-27 00:00:00+05:30,1497413.7443660386,733461.8199275619,763951.9244384766,10
2021-08-30 00:00:00+05:30,1513741.521099437,733461.8199275619,780279.701171875,10
2021-08-31 00:00:00+05:30,1530730.3799861558,733461.8199275619,797268.5600585938,10
2021-09-01 00:00:00+05:30,1532163.267193187,733461.8199275619,798701.447265625,10
2021-09-02 00:00:00+05:30,1535954.3891414292,733461.8199275619,802492.5692138672,10
2021-09-03 00:00:00+05:30,1535756.7421077378,733461.8199275619,802294.9221801758,10
2021-09-06 00:00:00+05:30,1530216.8076958936,730235.3553242964,799981.4523715973,10
2021-09-07 00:00:00+05:30,1524026.999812474,724545.036025395,799481.9637870789,10
2021-09-08 00:00:00+05:30,1536855.7754853866,724545.036025395,812310.7394599915,10
2021-09-09 00:00:00+05:30,1532725.450229039,724545.036025395,808180.4142036438,10
2021-09-13 00:00:00+05:30,1535173.6045068405,724545.036025395,810628.5684814453,10
2021-09-14 00:00:00+05:30,1535029.3018945358,724545.036025395,810484.2658691406,10
2021-09-15 00:00:00+05:30,1538617.649043431,724545.036025395,814072.6130180359,10
2021-09-16 00:00:00+05:30,1542186.5488828323,724545.036025395,817641.5128574371,10
2021-09-17 00:00:00+05:30,1540590.8086140607,736644.8860867475,803945.9225273132,9
2021-09-20 00:00:00+05:30,1534049.8013547207,830412.8200162197,703636.981338501,5
2021-09-21 00:00:00+05:30,1553348.6578951231,772478.6019411435,780870.0559539795,7
2021-09-22 00:00:00+05:30,1562290.9720093075,764558.118852264,797732.8531570435,10
2021-09-23 00:00:00+05:30,1585578.628525311,786010.7233739437,799567.9051513672,10
2021-09-24 00:00:00+05:30,1588491.1511998714,786010.7233739437,802480.4278259277,10
2021-09-27 00:00:00+05:30,1619766.5126500668,786010.7233739437,833755.789276123,10
2021-09-28 00:00:00+05:30,1578674.361325706,977617.2534613261,601057.1078643799,10
2021-09-29 00:00:00+05:30,1591314.0618355498,876805.020289682,714509.0415458679,10
2021-09-30 00:00:00+05:30,1587286.227633737,876805.020289682,710481.2073440552,10
2021-10-01 00:00:00+05:30,1590696.3237246003,804945.8977259125,785750.4259986877,10
2021-10-04 00:00:00+05:30,1594101.7138269867,804945.8977259125,789155.8161010742,10
2021-10-05 00:00:00+05:30,1599327.7777117218,804945.8977259125,794381.8799858093,10
2021-10-06 00:00:00+05:30,1582490.3061749907,850619.2687909575,731871.0373840332,10
2021-10-07 00:00:00+05:30,1592721.2909475158,793034.7994466613,799686.4915008545,10
2021-10-08 00:00:00+05:30,1607839.1313897842,808202.4774095289,799636.6539802551,10
2021-10-11 00:00:00+05:30,1605187.297379591,805749.9147120496,799437.3826675415,10
2021-10-12 00:00:00+05:30,1610122.3022509594,805749.9147120496,804372.3875389099,10
2021-10-13 00:00:00+05:30,1618349.6081171841,819087.1871500822,799262.420967102,10
2021-10-14 00:00:00+05:30,1621592.869912228,819087.1871500822,802505.682762146,10
2021-10-18 00:00:00+05:30,1621720.730372775,827353.7249787932,794367.0053939819,10
2021-10-19 00:00:00+05:30,1613163.1273180814,848187.9216753813,764975.2056427002,10
2021-10-20 00:00:00+05:30,1580996.1311994703,1263556.146057716,317439.98514175415,5
2021-10-21 00:00:00+05:30,1578608.7081002821,958205.2857827771,620403.4223175049,9
2021-10-22 00:00:00+05:30,1568053.898203532,1149132.1029574077,418921.79524612427,6
2021-10-25 00:00:00+05:30,1567596.2567628613,889751.8523954143,677844.4043674469,8
2021-10-26 00:00:00+05:30,1580614.1080912333,781169.1823900919,799444.9257011414,9
2021-10-27 00:00:00+05:30,1581449.1707837572,793025.3797032825,788423.7910804749,10
2021-10-28 00:00:00+05:30,1554809.50461697,1109497.1331722678,445312.37144470215,7
2021-10-29 00:00:00+05:30,1559456.5860744407,1068356.0972667625,491100.4888076782,6
2021-11-01 00:00:00+05:30,1558315.2219377037,840683.7037721153,717631.5181655884,8
2021-11-02 00:00:00+05:30,1569157.9663664512,787163.6175276451,781994.3488388062,10
2021-11-03 00:00:00+05:30,1572126.8764959984,787163.6175276451,784963.2589683533,10
2021-11-04 00:00:00+05:30,1593034.9412466697,787163.6175276451,805871.3237190247,10
2021-11-08 00:00:00+05:30,1606595.8982512169,787163.6175276451,819432.2807235718,10
2021-11-09 00:00:00+05:30,1616984.698464077,787163.6175276451,829821.0809364319,10
2021-11-10 00:00:00+05:30,1602687.505585845,817486.0527393181,785201.4528465271,10
2021-11-11 00:00:00+05:30,1610679.0248538323,810716.5409289666,799962.4839248657,10
2021-11-12 00:00:00+05:30,1619079.244843609,810716.5409289666,808362.7039146423,10
2021-11-15 00:00:00+05:30,1621437.578590631,821837.1050188536,799600.4735717773,10
2021-11-16 00:00:00+05:30,1619743.8564684386,821837.1050188536,797906.751449585,10
2021-11-17 00:00:00+05:30,1626182.238062361,855211.5777077468,770970.6603546143,10
2021-11-18 00:00:00+05:30,1603572.7945416532,837687.6866162383,765885.107925415,9
2021-11-22 00:00:00+05:30,1583124.2551718964,1189473.224532248,393651.03063964844,4
2021-11-23 00:00:00+05:30,1584804.5680274477,904411.8734321108,680392.6945953369,7
2021-11-24 00:00:00+05:30,1600104.188908243,906762.9023939607,693341.2865142822,10
2021-11-25 00:00:00+05:30,1613091.211414957,906762.9023939607,706328.3090209961,10
2021-11-26 00:00:00+05:30,1583358.326457303,978299.9956543855,605058.3308029175,4
2021-11-29 00:00:00+05:30,1597287.4558514194,845250.7158688143,752036.739982605,6
2021-11-30 00:00:00+05:30,1584307.6398558076,898053.6409620699,686253.9988937378,5
2021-12-01 00:00:00+05:30,1572458.3402767288,924312.5673198807,648145.7729568481,5
2021-12-02 00:00:00+05:30,1597899.9602184403,924312.5673198807,673587.3928985596,5
2021-12-03 00:00:00+05:30,1611887.850684944,812276.711486641,799611.1391983032,6
2021-12-06 00:00:00+05:30,1610195.084970479,883102.268411641,727092.8165588379,5
2021-12-07 00:00:00+05:30,1629017.8206272172,883102.268411641,745915.5522155762,5
2021-12-08 00:00:00+05:30,1641253.4008445817,851874.4752922135,789378.9255523682,7
2021-12-09 00:00:00+05:30,1638990.3633937042,839347.1614436309,799643.2019500732,10
2021-12-10 00:00:00+05:30,1644335.0486964385,839347.1614436309,804987.8872528076,10
2021-12-13 00:00:00+05:30,1642457.1925181549,839347.1614436309,803110.0310745239,10
2021-12-14 00:00:00+05:30,1660233.9322489898,839347.1614436309,820886.7708053589,10
2021-12-15 00:00:00+05:30,1661121.6870928283,882832.6580706115,778289.0290222168,10
2021-12-16 00:00:00+05:30,1622254.7735581023,1230342.2726502044,391912.50090789795,7
2021-12-17 00:00:00+05:30,1612412.803666303,1092466.4051067326,519946.3985595703,4
2021-12-20 00:00:00+05:30,1599515.6061072089,1092030.2734045722,507485.3327026367,2
2021-12-21 00:00:00+05:30,1620126.9619294745,897533.3611604315,722593.600769043,3
2021-12-22 00:00:00+05:30,1615047.78006695,815298.1510691473,799749.6289978027,4
2021-12-23 00:00:00+05:30,1594140.2965405188,1086568.3457348547,507571.95080566406,3
2021-12-24 00:00:00+05:30,1583145.1122922339,1140574.7188596167,442570.3934326172,2
2021-12-27 00:00:00+05:30,1579601.6546085426,870214.0021427221,709387.6524658203,4
2021-12-28 00:00:00+05:30,1591087.7019760963,815754.4966538306,775333.2053222656,7
