date,equity,cash,mtm,positions
2019-05-24,897679.8587518692,16.350000000018625,897663.5087518692,5
2019-05-27,901975.6528974533,16.350000000018625,901959.3028974533,5
2019-05-28,908856.8657022476,16.350000000018625,908840.5157022476,5
2019-05-29,896483.4959417343,16.350000000018625,896467.1459417343,5
2019-05-30,910176.5119062423,16.350000000018625,910160.1619062424,5
2019-05-31,897119.6583305359,16.350000000018625,897103.3083305359,5
2019-06-03,917361.9962221145,16.350000000018625,917345.6462221146,5
2019-06-04,909272.9552350998,16.350000000018625,909256.6052350998,5
2019-06-06,888065.625622406,29.890000000018624,888035.735622406,4
2019-06-07,879395.5709310913,29.890000000018624,879365.6809310913,4
2019-06-10,872544.6217886353,29.890000000018624,872514.7317886353,4
2019-06-11,892348.1862799072,29.890000000018624,892318.2962799072,4
2019-06-12,891384.6384512329,29.890000000018624,891354.7484512329,4
2019-06-13,890077.0043035889,29.890000000018624,890047.1143035889,4
2019-06-14,886953.1025579834,1539.3400000000183,885413.7625579834,3
2019-06-17,860489.1423262024,1539.3400000000183,858949.8023262024,3
2019-06-18,860536.8771322632,1539.3400000000183,858997.5371322632,3
2019-06-19,838492.6566648865,730976.54,107516.11666488647,2
2019-06-20,838413.970297699,59.88000000001398,838354.090297699,4
2019-06-21,849006.716982727,59.88000000001398,848946.836982727,4
2019-06-24,849201.9849499512,59.88000000001398,849142.1049499512,4
2019-06-25,849755.5342892456,59.88000000001398,849695.6542892456,4
2019-06-26,869118.4760083008,59.88000000001398,869058.5960083008,4
2019-06-27,869825.6352947998,59.88000000001398,869765.7552947998,4
2019-06-28,871235.9236401367,59.88000000001398,871176.0436401367,4
2019-07-01,882525.0499401855,-0.4199999999860182,882525.4699401855,5
2019-07-02,884550.4239598083,-0.4199999999860182,884550.8439598083,5
2019-07-03,880208.0540180969,-0.4199999999860182,880208.4740180969,5
2019-07-04,874486.4453450012,-0.4199999999860182,874486.8653450012,5
2019-07-05,878412.8920498657,-0.4199999999860182,878413.3120498657,5
2019-07-08,847912.5613168335,371.860000000014,847540.7013168335,3
2019-07-09,840879.7100015259,105701.56000000001,735178.1500015259,2
2019-07-10,849378.1273103333,105701.56000000001,743676.5673103333,2
2019-07-11,852792.3926911927,105701.56000000001,747090.8326911926,2
2019-07-12,852793.5426889039,77.56000000001222,852715.9826889038,3
2019-07-15,840212.9639802552,77.56000000001222,840135.4039802551,3
2019-07-16,841657.8303247071,77.56000000001222,841580.270324707,3
2019-07-17,840057.6743569947,77.56000000001222,839980.1143569946,3
2019-07-18,821608.9915144349,371.74000000015076,821237.2515144348,3
2019-07-19,815723.7313520814,371.74000000015076,815351.9913520813,3
2019-07-22,791051.5151350404,371.74000000015076,790679.7751350403,3
2019-07-23,849568.2547018434,371.74000000015076,849196.5147018433,3
2019-07-24,816188.8930265809,371.74000000015076,815817.1530265808,3
2019-07-25,806009.1651327516,371.74000000015076,805637.4251327515,3
2019-07-26,812161.3663809205,371.74000000015076,811789.6263809204,3
2019-07-29,818914.8796932985,94.78000000015078,818820.0996932983,4
2019-07-30,816764.9916775514,94.78000000015078,816670.2116775513,4
2019-07-31,816153.0083325197,94.78000000015078,816058.2283325195,4
2019-08-01,789818.5467907717,154.18000000015078,789664.3667907715,3
2019-08-02,779162.4913635255,1038.2500000001164,778124.2413635254,3
2019-08-05,770948.9012756349,1038.2500000001164,769910.6512756348,3
2019-08-06,790204.3385693361,314.93000000011637,789889.4085693359,4
2019-08-07,786800.3337170412,314.93000000011637,786485.403717041,4
2019-08-08,790399.8191296388,314.93000000011637,790084.8891296387,4
2019-08-09,796000.0085217287,314.93000000011637,795685.0785217285,4
2019-08-13,793858.9141833497,998.4700000001163,792860.4441833496,3
2019-08-14,791472.9174279786,58.21000000011634,791414.7074279785,4
2019-08-16,804025.3257836915,58.21000000011634,803967.1157836914,4
2019-08-19,799590.3957910157,58.21000000011634,799532.1857910156,4
2019-08-20,803025.2445056153,121.72000000011633,802903.5245056152,4
2019-08-21,800245.660979004,121.72000000011633,800123.9409790039,4
2019-08-22,791024.6609484864,121.72000000011633,790902.9409484863,4
2019-08-23,795776.6996447755,121.72000000011633,795654.9796447754,4
2019-08-26,804230.5057666017,121.72000000011633,804108.7857666016,4
2019-08-27,805169.7290942384,121.72000000011633,805048.0090942383,4
2019-08-28,807586.6074816895,121.72000000011633,807464.8874816895,4
2019-08-29,815544.533992386,7.600000000116324,815536.9339923859,5
2019-08-30,817340.344003296,7.600000000116324,817332.7440032959,5
2019-09-03,797741.8090187074,7.600000000116324,797734.2090187073,5
2019-09-04,778546.0126920701,7.600000000116324,778538.41269207,5
2019-09-05,771234.1023128511,7.3000000001629815,771226.802312851,5
2019-09-06,783372.8782823564,7.3000000001629815,783365.5782823563,5
2019-09-09,781611.9529741289,7.3000000001629815,781604.6529741287,5
2019-09-11,785506.1551664354,7.3000000001629815,785498.8551664352,5
2019-09-12,780550.296577263,7.3000000001629815,780542.9965772629,5
2019-09-13,762667.8076742174,7.3000000001629815,762660.5076742172,5
2019-09-16,762283.9011953356,7.3000000001629815,762276.6011953354,5
2019-09-17,747201.3983285906,7.3000000001629815,747194.0983285904,5
2019-09-18,752019.0180594637,31.72000000016294,751987.2980594635,5
2019-09-19,745382.25467083,31.72000000016294,745350.5346708298,5
2019-09-20,742619.4870472719,80.58000000019092,742538.9070472717,5
2019-09-23,790126.2478695681,80.58000000019092,790045.6678695679,5
2019-09-24,772080.410140114,80.58000000019092,771999.8301401138,5
2019-09-25,777692.4811039736,80.58000000019092,777611.9011039734,5
2019-09-26,770543.6296826174,80.58000000019092,770463.0496826172,5
2019-09-27,750570.3302441408,80.58000000019092,750489.7502441406,5
2019-09-30,765530.0762501528,80.58000000019092,765449.4962501526,5
2019-10-01,778342.048426819,-47.299999999809074,778389.3484268188,5
2019-10-03,777570.208331299,-47.299999999809074,777617.5083312988,5
2019-10-04,780453.5499908449,-47.299999999809074,780500.8499908447,5
2019-10-07,782094.3735458376,-47.299999999809074,782141.6735458374,5
2019-10-09,778997.6235809329,-17.24999999980912,779014.8735809326,5
2019-10-10,745244.8919677737,-17.24999999980912,745262.1419677734,5
2019-10-11,737420.0673205568,-105.02999999980909,737525.0973205566,5
2019-10-14,730357.4728930666,-133.42999999980907,730490.9028930664,5
2019-10-15,729629.4070971682,-133.42999999980907,729762.837097168,5
2019-10-16,721603.1039050295,-133.42999999980907,721736.5339050293,5
2019-10-17,714825.4358718874,-141.44999999983702,714966.8858718872,5
2019-10-18,720701.83238678,-141.44999999983702,720843.2823867798,5
2019-10-22,699309.1363418581,155.30000000016298,699153.8363418579,5
2019-10-23,701331.6159408571,155.30000000016298,701176.3159408569,5
2019-10-24,698069.8302963258,155.30000000016298,697914.5302963257,5
2019-10-25,714807.9101397707,104.97000000016294,714702.9401397705,5
2019-10-27,724029.9252459719,104.97000000016294,723924.9552459717,5
2019-10-29,718249.8866564943,104.97000000016294,718144.9166564941,5
2019-10-30,722406.730612488,104.97000000016294,722301.7606124878,5
2019-10-31,721905.7207171633,104.97000000016294,721800.7507171631,5
2019-11-01,722702.9487750246,104.97000000016294,722597.9787750244,5
2019-11-04,742627.6859347536,104.97000000016294,742522.7159347534,5
2019-11-05,727213.7957293703,104.97000000016294,727108.8257293701,5
2019-11-06,725952.3359515383,104.97000000016294,725847.3659515381,5
2019-11-07,718154.3517901613,104.97000000016294,718049.3817901611,5
2019-11-08,683775.1440856935,-6.4499999998370185,683781.5940856934,5
2019-11-11,697505.2725646974,-6.4499999998370185,697511.7225646973,5
2019-11-13,679999.8525878908,-134.54999999983704,680134.4025878906,5
2019-11-14,698444.2210876467,-134.54999999983704,698578.7710876465,5
2019-11-15,708617.8598510744,-134.54999999983704,708752.4098510742,5
2019-11-18,718979.8431884767,-134.54999999983704,719114.3931884766,5
2019-11-19,715139.0730316164,-134.54999999983704,715273.6230316162,5
2019-11-20,707390.0009033205,-134.54999999983704,707524.5509033203,5
2019-11-21,719164.0622436525,-134.54999999983704,719298.6122436523,5
2019-11-22,719899.5199786378,-199.62999999983703,720099.1499786377,5
2019-11-25,729492.0375696374,-199.62999999983703,729691.6675696373,5
2019-11-26,727384.8461379721,135.97000000019034,727248.8761379719,4
2019-11-27,715567.9513748457,-180.16999999980965,715748.1213748455,5
2019-11-28,721814.4473729898,-180.16999999980965,721994.6173729897,5
2019-11-29,724939.034299927,-180.16999999980965,725119.2042999268,5
2019-12-02,723626.3654332926,-180.16999999980965,723806.5354332924,5
2019-12-03,720883.5197494795,-180.16999999980965,721063.6897494793,5
2019-12-04,725432.6311562826,-180.16999999980965,725612.8011562824,5
2019-12-05,727666.5186813643,-180.16999999980965,727846.6886813641,5
2019-12-06,720440.5982518961,-180.16999999980965,720620.7682518959,5
2019-12-09,717426.412434416,-180.16999999980965,717606.5824344158,5
2019-12-10,716052.7188115885,-180.16999999980965,716232.8888115883,5
2019-12-11,734614.2172070314,-180.16999999980965,734794.3872070312,5
2019-12-12,739605.9831500818,-180.16999999980965,739786.1531500816,5
2019-12-13,748044.9811810304,428.8800000001793,747616.1011810303,5
2019-12-16,751164.7288287927,428.8800000001793,750735.8488287926,5
2019-12-17,750433.9402200032,428.8800000001793,750005.0602200031,5
2019-12-18,744360.6610428144,428.8800000001793,743931.7810428143,5
2019-12-19,746362.9924355794,428.8800000001793,745934.1124355793,5
2019-12-20,751896.6010628988,428.8800000001793,751467.7210628986,5
2019-12-23,743111.2466012288,428.8800000001793,742682.3666012287,5
2019-12-24,747356.6712726403,428.8800000001793,746927.7912726402,5
2019-12-26,742509.9889172364,428.8800000001793,742081.1089172363,5
2019-12-27,762494.6601947595,428.8800000001793,762065.7801947594,5
2019-12-30,764155.9911233236,428.8800000001793,763727.1111233234,5
2019-12-31,757268.5012985517,428.8800000001793,756839.6212985516,5
2020-01-01,747376.398774748,428.8800000001793,746947.5187747478,5
2020-01-02,764483.8177746583,428.8800000001793,764054.9377746582,5
2020-01-03,749101.6087468911,428.8800000001793,748672.728746891,5
2020-01-06,726413.4790142823,428.8800000001793,725984.5990142822,5
2020-01-07,739882.2300277997,428.8800000001793,739453.3500277996,5
2020-01-08,748676.2146951009,428.8800000001793,748247.3346951008,5
2020-01-09,782286.0944253255,428.8800000001793,781857.2144253254,5
2020-01-10,800314.1712621499,428.8800000001793,799885.2912621498,5
2020-01-13,824748.5965591718,428.8800000001793,824319.7165591717,5
2020-01-14,832798.0688186933,428.8800000001793,832369.1888186932,5
2020-01-15,837334.802376156,428.8800000001793,836905.9223761559,5
2020-01-16,845981.6102117349,428.8800000001793,845552.7302117348,5
2020-01-17,855512.0477463056,428.8800000001793,855083.1677463055,5
2020-01-20,848691.1951550294,326.6300000001793,848364.5651550293,5
2020-01-21,841908.2531079103,326.6300000001793,841581.6231079102,5
2020-01-22,845548.8153332521,326.6300000001793,845222.185333252,5
2020-01-23,854150.5650891114,326.6300000001793,853823.9350891113,5
2020-01-24,859843.2897900392,326.6300000001793,859516.6597900391,5
2020-01-27,840449.7798107911,326.6300000001793,840123.149810791,5
2020-01-28,842625.7168225099,326.6300000001793,842299.0868225098,5
2020-01-29,845650.3475598146,326.6300000001793,845323.7175598145,5
2020-01-30,834450.7301892091,326.6300000001793,834124.100189209,5
2020-01-31,849680.5628918458,326.6300000001793,849353.9328918457,5
2020-02-03,765578.4827282717,426.78000000026077,765151.7027282715,5
2020-02-04,772006.2875988772,426.78000000026077,771579.507598877,5
2020-02-05,754577.5472729495,426.78000000026077,754150.7672729492,5
2020-02-06,755933.4701855471,426.78000000026077,755506.6901855469,5
2020-02-07,746554.503907471,426.78000000026077,746127.7239074707,5
2020-02-10,749495.9554150393,426.78000000026077,749069.1754150391,5
2020-02-11,752872.6141979983,426.78000000026077,752445.834197998,5
2020-02-12,753724.0008862307,426.78000000026077,753297.2208862305,5
2020-02-13,764198.5427258303,426.78000000026077,763771.7627258301,5
2020-02-14,735960.5979333498,46.310000000172295,735914.2879333496,5
2020-02-17,746664.8299279787,46.310000000172295,746618.5199279785,5
2020-02-18,724623.041567383,46.310000000172295,724576.7315673828,5
2020-02-19,721654.5445581056,46.310000000172295,721608.2345581055,5
2020-02-20,724300.2386499025,46.310000000172295,724253.9286499023,5
2020-02-24,707693.9544079592,593840.2800000003,113853.67440795898,4
2020-02-25,706242.5371533206,-37.66999999969266,706280.2071533203,4
2020-02-26,698130.7187939456,-37.66999999969266,698168.3887939453,4
2020-02-27,669989.8121777347,-100.66999999969266,670090.4821777344,5
2020-02-28,632051.2300000002,631435.7300000002,615.5,1
2020-03-02,632051.0799755862,631435.7300000002,615.3499755859375,1
2020-03-03,632054.9813305666,-42.069999999788706,632097.0513305664,3
2020-03-04,597323.3530957033,54504.93000000017,542818.4230957031,2
2020-03-05,625656.1569287111,54504.93000000017,571151.2269287109,2
2020-03-06,593373.808063965,743.7300000001633,592630.0780639648,3
2020-03-09,566085.7300000002,513723.73000000016,52362.0,1
2020-03-11,565304.5288281252,513723.73000000016,51580.798828125,1
2020-03-12,564528.1300000001,564528.1300000001,0.0,0
2020-03-13,564528.1300000001,564528.1300000001,0.0,0
2020-03-16,564528.1300000001,564528.1300000001,0.0,0
2020-03-17,564528.1300000001,564528.1300000001,0.0,0
2020-03-18,564528.1300000001,564528.1300000001,0.0,0
2020-03-19,564528.1300000001,564528.1300000001,0.0,0
2020-03-20,564528.1300000001,564528.1300000001,0.0,0
2020-03-23,564528.1300000001,564528.1300000001,0.0,0
2020-03-24,564528.1300000001,564528.1300000001,0.0,0
2020-03-25,564528.1300000001,564528.1300000001,0.0,0
2020-03-26,564528.1300000001,564528.1300000001,0.0,0
2020-03-27,564528.1300000001,564528.1300000001,0.0,0
2020-03-30,564528.1300000001,564528.1300000001,0.0,0
2020-03-31,564528.1300000001,564528.1300000001,0.0,0
2020-04-01,564528.1300000001,564528.1300000001,0.0,0
2020-04-03,564528.1300000001,564528.1300000001,0.0,0
2020-04-07,564528.1280224611,39.03000000012253,564489.0980224609,2
2020-04-08,587363.3290081788,-127.41999999987746,587490.7490081787,3
2020-04-09,658058.0045615006,-193.91999999987746,658251.9245615005,4
2020-04-13,672981.2025910188,-193.91999999987746,673175.1225910187,4
2020-04-15,671872.2555523682,-193.91999999987746,672066.1755523682,4
2020-04-16,682436.6417332459,-193.91999999987746,682630.5617332458,4
2020-04-17,680751.5299969483,-193.91999999987746,680945.4499969482,4
2020-04-20,668057.5574160386,-193.91999999987746,668251.4774160385,4
2020-04-21,674872.0545635987,-193.91999999987746,675065.9745635986,4
2020-04-22,670358.8937044907,-193.91999999987746,670552.8137044907,4
2020-04-23,667752.894699173,-193.91999999987746,667946.814699173,4
2020-04-24,682451.9162903596,-193.91999999987746,682645.8362903595,4
2020-04-27,693184.4417229462,-193.91999999987746,693378.3617229462,4
2020-04-28,680854.9045544434,-193.91999999987746,681048.8245544434,4
2020-04-29,678434.8290081788,-193.91999999987746,678628.7490081787,4
2020-04-30,671799.1065331269,-193.91999999987746,671993.0265331268,4
2020-05-04,695627.2065401841,-193.91999999987746,695821.126540184,4
2020-05-05,678629.607420044,-193.91999999987746,678823.527420044,4
2020-05-06,673918.4300080109,-193.91999999987746,674112.3500080109,4
2020-05-07,671060.7172823716,-193.91999999987746,671254.6372823715,4
2020-05-08,675046.6554394532,-193.91999999987746,675240.5754394531,4
2020-05-11,667718.4682764817,-194.26999999987748,667912.7382764816,4
2020-05-12,649837.007420044,-194.26999999987748,650031.277420044,4
2020-05-13,648893.1427197267,-194.26999999987748,649087.4127197266,4
2020-05-14,648085.0790142823,-194.26999999987748,648279.3490142822,4
2020-05-15,647586.4376021959,-173.08999999988043,647759.5276021957,5
2020-05-18,679511.9949590303,-173.08999999988043,679685.0849590302,5
2020-05-19,672655.1060153581,-173.08999999988043,672828.196015358,5
2020-05-20,699934.1791526414,-173.08999999988043,700107.2691526413,5
2020-05-21,697295.195683632,-173.08999999988043,697468.2856836319,5
2020-05-22,721016.8838491059,-141.53999999988037,721158.4238491058,5
2020-05-26,706928.8227271653,-141.53999999988037,707070.3627271652,5
2020-05-27,710646.8980378724,-141.53999999988037,710788.4380378723,5
2020-05-28,707349.0353078461,-141.53999999988037,707490.5753078461,5
2020-05-29,728617.5869321442,-141.53999999988037,728759.1269321442,5
2020-06-01,721555.3585595704,-141.53999999988037,721696.8985595703,5
2020-06-02,716404.3860349274,-141.53999999988037,716545.9260349274,5
2020-06-03,720356.5712880708,-141.53999999988037,720498.1112880707,5
2020-06-04,739593.4487599946,-141.53999999988037,739734.9887599945,5
2020-06-05,730476.3354367829,-141.53999999988037,730617.8754367828,5
2020-06-08,712879.7360009766,-141.53999999988037,713021.2760009766,5
2020-06-09,717584.902181244,-163.8999999998705,717748.8021812439,5
2020-06-10,723072.9324613572,-163.8999999998705,723236.8324613571,5
2020-06-11,717325.9763399125,-163.8999999998705,717489.8763399124,5
2020-06-12,727785.0224853517,-163.8999999998705,727948.9224853516,5
2020-06-15,727162.2332817079,-163.8999999998705,727326.1332817078,5
2020-06-16,721093.6451450349,-163.8999999998705,721257.5451450348,5
2020-06-17,722302.0608621598,-163.8999999998705,722465.9608621597,5
2020-06-18,724793.5636411668,-163.8999999998705,724957.4636411667,5
2020-06-19,719532.6705699922,-163.8999999998705,719696.5705699921,5
2020-06-22,741647.192116356,-163.8999999998705,741811.0921163559,5
2020-06-23,744443.6935373307,-163.8999999998705,744607.5935373306,5
2020-06-24,714390.1705776216,-163.8999999998705,714554.0705776215,5
2020-06-25,716852.8583208085,-163.8999999998705,717016.7583208084,5
2020-06-26,715915.275017357,-163.8999999998705,716079.1750173569,5
2020-06-29,724842.2535511018,-163.8999999998705,725006.1535511017,5
2020-06-30,720668.6629320146,-163.8999999998705,720832.5629320145,5
2020-07-01,707661.4775663377,-163.8999999998705,707825.3775663376,5
2020-07-02,730138.8171459199,-163.8999999998705,730302.7171459198,5
2020-07-03,721156.8633523942,-163.8999999998705,721320.7633523941,5
2020-07-06,717807.9357906342,-163.8999999998705,717971.8357906342,5
2020-07-07,718697.3720108033,-163.8999999998705,718861.2720108032,5
2020-07-08,715869.4667240144,-163.8999999998705,716033.3667240143,5
2020-07-09,720575.2319599153,-163.8999999998705,720739.1319599152,5
2020-07-10,720178.7216306687,-163.8999999998705,720342.6216306686,5
2020-07-13,719458.4241643907,-163.8999999998705,719622.3241643906,5
2020-07-14,711856.1585308076,-163.8999999998705,712020.0585308075,5
2020-07-15,717236.5617675782,-79.24999999986031,717315.8117675781,5
2020-07-16,753976.1481628419,-79.24999999986031,754055.3981628418,5
2020-07-17,769970.6630630494,-79.24999999986031,770049.9130630493,5
2020-07-20,755001.4832611085,-79.24999999986031,755080.7332611084,5
2020-07-21,741694.1363830568,-79.24999999986031,741773.3863830566,5
2020-07-22,740448.5214660646,-104.44999999986027,740552.9714660645,5
2020-07-23,750265.3838317873,-104.44999999986027,750369.8338317871,5
2020-07-24,746598.2056396486,-104.44999999986027,746702.6556396484,5
2020-07-27,734952.5359924318,-104.44999999986027,735056.9859924316,5
2020-07-28,745020.5312469484,-104.44999999986027,745124.9812469482,5
2020-07-29,767332.4211242677,-104.44999999986027,767436.8711242676,5
2020-07-30,774445.3223388674,-104.44999999986027,774549.7723388672,5
2020-07-31,809811.2464373781,-30.679999999860286,809841.9264373779,5
2020-08-03,799698.5270816041,-155.37999999986025,799853.907081604,5
2020-08-04,803758.0867510987,-155.37999999986025,803913.4667510986,5
2020-08-05,811630.0156451417,-155.37999999986025,811785.3956451416,5
2020-08-06,824237.0830737306,-155.37999999986025,824392.4630737305,5
2020-08-07,820624.513814087,-155.37999999986025,820779.8938140869,5
2020-08-10,890458.0225268556,-155.37999999986025,890613.4025268555,5
2020-08-11,871770.4796343995,-155.37999999986025,871925.8596343994,5
2020-08-12,855925.3867694093,-155.37999999986025,856080.7667694092,5
2020-08-13,853528.4419909669,-155.37999999986025,853683.8219909668,5
2020-08-14,865204.5774279786,-155.37999999986025,865359.9574279785,5
2020-08-17,865610.2348681642,-155.37999999986025,865765.6148681641,5
2020-08-18,859082.5426684571,-155.37999999986025,859237.922668457,5
2020-08-19,852488.6330767823,-155.37999999986025,852644.0130767822,5
2020-08-20,856568.5327044679,-155.37999999986025,856723.9127044678,5
2020-08-21,853996.6420489503,-155.37999999986025,854152.0220489502,5
2020-08-24,843755.6094866944,-155.37999999986025,843910.9894866943,5
2020-08-25,839225.878758545,-155.37999999986025,839381.2587585449,5
2020-08-26,839697.1383410646,-155.37999999986025,839852.5183410645,5
2020-08-27,847939.2624865724,-155.37999999986025,848094.6424865723,5
2020-08-28,841858.4358874513,-155.37999999986025,842013.8158874512,5
2020-08-31,802889.4057395174,496.9700000002049,802392.4357395172,5
2020-09-01,765703.4448939516,57732.6200000002,707970.8248939514,3
2020-09-02,761331.310496979,-80.06999999966442,761411.3804969788,5
2020-09-03,725794.9415702822,239.75000000023283,725555.191570282,5
2020-09-04,715919.0021286013,239.75000000023283,715679.2521286011,5
2020-09-07,718490.9276501468,410.18000000023284,718080.7476501465,4
2020-09-08,709947.9134442142,410.18000000023284,709537.7334442139,4
2020-09-09,731255.7193066409,6904.680000000233,724351.0393066406,3
2020-09-10,734472.3206341555,30.780000000232576,734441.5406341553,4
2020-09-11,741192.3421490481,30.780000000232576,741161.5621490479,4
2020-09-14,739416.9324856569,-81.41999999976741,739498.3524856567,5
2020-09-15,758347.8845997622,-81.41999999976741,758429.304599762,5
2020-09-16,756645.0192814638,-81.41999999976741,756726.4392814636,5
2020-09-17,761091.9487362673,-81.41999999976741,761173.3687362671,5
2020-09-18,779166.147496033,-35.69999999976699,779201.8474960327,5
2020-09-21,739191.8092506411,-35.69999999976699,739227.5092506409,5
2020-09-22,724510.7373257448,6059.580000000233,718451.1573257446,4
2020-09-23,724222.2205220034,6059.580000000233,718162.6405220032,4
2020-09-24,702840.9092620851,532.1500000001397,702308.759262085,3
